All nodes and tasks are healthy.
All ranks passed the checks.
loading the view [1;36mtest_mpi:default[0m  with activation script [1;33m/user-environment/env/default/activate.sh[0m
Hostname: nid004960 Rank: 817, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002892 Rank: 105, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002952 Rank: 181, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002872 Rank: 77, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004692 Rank: 391, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002974 Rank: 201, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004648 Rank: 321, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004666 Rank: 355, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002930 Rank: 161, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004812 Rank: 577, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004596 Rank: 241, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002874 Rank: 81, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002944 Rank: 173, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002828 Rank: 31, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004960 Rank: 819, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002890 Rank: 102, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002966 Rank: 197, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004598 Rank: 245, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002836 Rank: 38, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004628 Rank: 295, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004858 Rank: 653, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004800 Rank: 565, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002890 Rank: 103, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004970 Rank: 831, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004960 Rank: 816, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004634 Rank: 307, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002860 Rank: 66, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004688 Rank: 381, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004920 Rank: 759, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002952 Rank: 182, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004840 Rank: 617, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004648 Rank: 322, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002848 Rank: 55, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002842 Rank: 45, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002896 Rank: 113, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002890 Rank: 100, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002878 Rank: 91, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004634 Rank: 306, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002828 Rank: 28, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004684 Rank: 375, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002848 Rank: 54, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004794 Rank: 553, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002806 Rank: 13, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004988 Rank: 863, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002966 Rank: 199, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002894 Rank: 109, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004704 Rank: 409, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004876 Rank: 681, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004982 Rank: 855, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002860 Rank: 64, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004982 Rank: 854, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002836 Rank: 36, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002952 Rank: 180, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004808 Rank: 573, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004798 Rank: 561, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004630 Rank: 297, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002882 Rank: 93, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004840 Rank: 618, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002944 Rank: 174, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002920 Rank: 141, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004974 Rank: 837, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004834 Rank: 613, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004590 Rank: 229, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002848 Rank: 52, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid005068 Rank: 987, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004634 Rank: 304, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002946 Rank: 177, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004886 Rank: 701, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004706 Rank: 414, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002894 Rank: 110, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004866 Rank: 669, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002966 Rank: 196, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002960 Rank: 185, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004788 Rank: 542, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004956 Rank: 809, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004648 Rank: 320, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid005066 Rank: 981, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002898 Rank: 118, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004982 Rank: 852, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002926 Rank: 153, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid005032 Rank: 925, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002898 Rank: 119, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004832 Rank: 609, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004760 Rank: 497, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002894 Rank: 108, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004754 Rank: 486, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004770 Rank: 514, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004858 Rank: 655, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004638 Rank: 313, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004706 Rank: 415, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002962 Rank: 191, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002944 Rank: 172, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002898 Rank: 116, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004860 Rank: 657, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002986 Rank: 213, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid005012 Rank: 901, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004716 Rank: 422, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004798 Rank: 562, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid005046 Rank: 953, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid005008 Rank: 893, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004840 Rank: 616, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004754 Rank: 487, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004714 Rank: 419, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004788 Rank: 543, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004628 Rank: 293, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004882 Rank: 693, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002962 Rank: 190, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid005026 Rank: 922, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002978 Rank: 205, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004706 Rank: 412, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid005066 Rank: 982, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004858 Rank: 652, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004588 Rank: 225, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid005026 Rank: 923, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004730 Rank: 445, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002914 Rank: 139, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004754 Rank: 484, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004590 Rank: 231, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004666 Rank: 353, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002930 Rank: 162, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004636 Rank: 309, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004788 Rank: 540, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002906 Rank: 126, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004624 Rank: 290, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004716 Rank: 420, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004732 Rank: 449, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004816 Rank: 585, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002928 Rank: 157, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002876 Rank: 87, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004826 Rank: 597, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002962 Rank: 188, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004770 Rank: 515, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004748 Rank: 473, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004798 Rank: 560, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004770 Rank: 512, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002838 Rank: 41, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid005066 Rank: 980, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002930 Rank: 163, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002892 Rank: 106, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid005026 Rank: 920, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004844 Rank: 625, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004584 Rank: 217, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004660 Rank: 341, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002924 Rank: 150, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002906 Rank: 127, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002806 Rank: 14, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid005070 Rank: 989, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid005032 Rank: 926, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002798 Rank: 3, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004970 Rank: 829, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004978 Rank: 845, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002906 Rank: 124, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002876 Rank: 86, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002896 Rank: 115, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004684 Rank: 373, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002920 Rank: 142, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002892 Rank: 107, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002876 Rank: 84, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004692 Rank: 389, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid005054 Rank: 969, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002798 Rank: 1, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004590 Rank: 228, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004604 Rank: 257, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004638 Rank: 315, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004908 Rank: 735, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002896 Rank: 112, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004594 Rank: 237, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002896 Rank: 114, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004980 Rank: 849, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004736 Rank: 457, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid005038 Rank: 937, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004586 Rank: 222, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002930 Rank: 160, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004990 Rank: 865, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid005046 Rank: 954, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002870 Rank: 74, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002834 Rank: 33, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004920 Rank: 757, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004962 Rank: 821, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002806 Rank: 15, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004790 Rank: 545, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002892 Rank: 104, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid005076 Rank: 1001, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002842 Rank: 46, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002974 Rank: 202, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002946 Rank: 179, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004630 Rank: 298, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002922 Rank: 145, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002870 Rank: 75, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002798 Rank: 2, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002824 Rank: 25, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002872 Rank: 79, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004930 Rank: 773, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004692 Rank: 390, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004628 Rank: 294, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002806 Rank: 12, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004602 Rank: 254, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002978 Rank: 207, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid005000 Rank: 877, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002928 Rank: 158, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004938 Rank: 783, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004684 Rank: 374, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004970 Rank: 830, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002914 Rank: 137, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004718 Rank: 425, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002960 Rank: 186, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004654 Rank: 330, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004748 Rank: 474, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004760 Rank: 498, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004910 Rank: 737, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004620 Rank: 283, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002842 Rank: 47, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002920 Rank: 143, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid002882 Rank: 94, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004974 Rank: 838, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004942 Rank: 791, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004866 Rank: 671, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004826 Rank: 599, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004688 Rank: 382, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004596 Rank: 242, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004884 Rank: 697, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid004914 Rank: 744, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004812 Rank: 578, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid002964 Rank: 195, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid004872 Rank: 673, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
Hostname: nid002904 Rank: 122, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004736 Rank: 458, Local 2, GPUs 2 (count=1), CPUs 144-215 (count=72)
Hostname: nid004886 Rank: 703, Local 3, GPUs 3 (count=1), CPUs 216-287 (count=72)
Hostname: nid005084 Rank: 1013, Local 1, GPUs 1 (count=1), CPUs 72-143 (count=72)
